date,open,high,low,close,Adj Close,volume
25-07-2018,1099.577148,1112.455078,1093.831543,1104.678711,1087.70105,6006077
24-07-2018,1111.464478,1116.1698,1097.001465,1100.518188,1083.60437,4511507
23-07-2018,1119.191162,1119.191162,1102.647949,1109.780396,1092.724243,5897877
20-07-2018,1102.94519,1127.809448,1101.459229,1118.052002,1100.868652,8094154
19-07-2018,1083.033936,1104.530151,1076.14917,1094.475464,1077.654663,5485122
18-07-2018,1088.08606,1094.227783,1067.184204,1082.291016,1065.657349,4726480
17-07-2018,1068.174805,1085.659058,1059.556519,1082.092896,1065.46228,6530578
16-07-2018,1089.4729,1098.487427,1062.974121,1066.094482,1049.709717,6658302
13-07-2018,1070.354126,1098.586548,1069.858765,1089.4729,1072.728882,18137593
12-07-2018,1034.543579,1088.68042,1032.809937,1072.186768,1055.708374,24337829
11-07-2018,1015.375244,1031.125977,1008.292419,1029.045654,1013.230225,8747208
10-07-2018,993.334167,1018.842407,990.609985,1016.068665,1000.45282,10543516
09-07-2018,977.831116,990.609985,974.264954,987.737244,972.556763,5219197
06-07-2018,955.690979,973.769653,955.443359,968.370789,953.487976,9248105
05-07-2018,987.638184,998.931152,949.598755,955.443359,940.759216,18896793
04-07-2018,962.674805,982.68512,961.882324,980.802979,965.729004,5048125
03-07-2018,955.93866,969.26239,951.332336,962.179504,947.391785,5115293
02-07-2018,963.219666,963.219666,948.013794,951.579956,936.9552,6724054
29-06-2018,940.187988,966.340088,940.088867,963.318726,948.513489,8041914
28-06-2018,952.966797,959.405762,931.470581,936.076904,921.690369,8662575
27-06-2018,969.31189,976.147095,953.660278,956.780701,942.075989,9043473
26-06-2018,996.55365,996.55365,966.092407,969.75769,949.001221,8145067
25-06-2018,1001.902954,1006.955078,992.888428,995.01825,973.72113,5246962
22-06-2018,1018.743347,1019.535828,998.980652,1002.992615,981.524719,16323253
21-06-2018,1013.839783,1026.271973,1011.710022,1022.26001,1000.3797,10609377
20-06-2018,986.647583,1013.294983,985.508362,1009.67926,988.068237,7262014
19-06-2018,1004.379456,1005.271057,984.319641,986.697083,965.578064,6406255
18-06-2018,999.327393,1010.867981,997.54425,1006.013977,984.481506,5705952
15-06-2018,996.55365,1013.889343,989.867065,1004.676697,983.172852,11401764
14-06-2018,988.083923,1002.299194,978.128296,998.485352,977.113953,5536858
13-06-2018,990.609985,996.45459,980.208618,993.086548,971.83075,5982192
12-06-2018,974.165894,990.609985,971.094971,987.786743,966.644409,7515794
11-06-2018,977.831116,990.560486,969.85675,973.422913,952.588013,6931136
08-06-2018,957.276001,977.286316,951.579956,975.106934,954.235962,6594521
07-06-2018,945.933472,966.835388,945.487732,962.229004,941.633667,6922300
06-06-2018,938.107666,947.023193,933.798523,945.438171,925.202148,4229195
05-06-2018,933.947144,946.032532,932.164001,938.751587,918.658813,8047086
04-06-2018,924.635376,935.135864,921.812134,932.015442,912.066833,5653442
01-06-2018,911.361206,926.963318,909.825745,921.812134,902.081848,8848926
31-05-2018,912.351807,913.639587,905.962402,912.698547,893.16333,17112487
30-05-2018,906.259583,914.531189,898.087036,907.497803,888.073914,6048012
29-05-2018,912.847107,919.286072,905.813782,908.835144,889.382568,8250871
28-05-2018,916.21521,918.295471,909.479065,911.757446,892.242432,5247105
25-05-2018,907.398743,914.729309,905.863342,912.153687,892.630188,8206579
24-05-2018,905.417542,912.351807,901.603699,907.250183,887.831604,5368392
23-05-2018,917.304871,917.304871,900.613098,903.68396,884.341736,4610857
22-05-2018,924.387756,925.229736,916.31427,918.047852,898.398132,5219596
21-05-2018,922.010254,926.913757,913.441467,922.604614,902.857361,6687690
18-05-2018,936.720825,944.546631,923.248535,925.081177,905.280945,5279612
17-05-2018,950.341736,950.985596,932.659302,936.473145,916.429016,4778345
16-05-2018,964.854126,964.854126,943.506531,947.171753,926.898682,8695009
15-05-2018,973.819153,990.609985,967.479248,969.75769,949.001221,4846430
14-05-2018,982.63562,982.63562,967.528809,977.335815,956.417175,2604012
11-05-2018,972.036072,981.991699,968.568909,979.960938,958.986084,4049541
10-05-2018,970.797791,975.354614,965.101807,971.937012,951.133911,4052699
09-05-2018,956.8302,975.057434,953.214478,967.528809,946.820007,4537025
08-05-2018,968.321289,972.779053,956.13678,958.018921,937.513611,4980805
07-05-2018,949.846375,964.111206,947.369873,961.882324,941.294312,3545827
04-05-2018,953.808838,955.641479,941.079529,944.992432,924.766052,3831671
03-05-2018,968.717529,968.717529,950.242676,952.570557,932.182007,3984964
02-05-2018,957.919861,970.00531,955.988159,963.566345,942.942383,6175751
30-04-2018,972.779053,983.27948,950.985596,954.254639,933.829956,8955897
27-04-2018,980.505798,1001.506714,976.246155,986.944763,965.820435,11776851
26-04-2018,963.863525,978.722717,953.214478,966.191467,945.511353,15735759
25-04-2018,964.507446,972.580933,954.502258,961.387024,940.809692,6497632
24-04-2018,927.012817,966.538208,926.220337,960.941223,940.373474,9193591
23-04-2018,921.267334,935.482544,919.781372,927.210938,907.365173,3541772
20-04-2018,929.1922,933.006042,912.549927,919.187012,899.512939,3381269
19-04-2018,930.28186,936.126465,926.220337,933.451782,913.472412,4523892
18-04-2018,936.374084,939.296387,926.269897,929.1922,909.304016,3397094
17-04-2018,931.173401,938.305786,927.210938,935.383484,915.362732,4430313
16-04-2018,925.675537,931.173401,919.781372,928.251099,908.382935,4123166
13-04-2018,923.941956,932.857422,919.979492,930.03418,910.12793,5822658
12-04-2018,921.118713,927.854858,915.52179,919.979492,900.288513,4994624
11-04-2018,913.144287,923.991455,907.448303,922.109314,902.372681,6064484
10-04-2018,909.776245,915.224609,905.566162,908.438904,888.994812,3902042
09-04-2018,903.98114,910.370605,903.98114,907.398743,887.97699,3606112
06-04-2018,899.473877,909.875305,896.502075,902.44574,883.130005,4460344
05-04-2018,896.601135,901.455078,895.016113,899.671997,880.415649,3935631
04-04-2018,896.204895,903.23822,883.673645,886.496887,867.522522,6560005
03-04-2018,882.633545,893.233032,876.9375,891.10321,872.030212,6425059
02-04-2018,884.614746,892.490112,878.175781,884.565186,865.632202,5766209
28-03-2018,887.388428,887.437988,871.736816,874.411438,855.69574,8842618
27-03-2018,898.681396,902.198059,888.577148,891.350891,872.272583,7005357
26-03-2018,885.555786,895.808655,884.119446,892.638672,873.532776,6104583
23-03-2018,882.237244,891.549011,880.751343,885.506287,866.553101,10831400
22-03-2018,887.586548,903.38678,887.338928,899.622498,880.367126,10212863
21-03-2018,886.447388,893.876953,884.911926,888.478088,869.461304,6791028
20-03-2018,884.911926,895.511475,878.720581,881.444763,862.57843,7011559
19-03-2018,892.539612,898.384216,883.624146,887.091248,868.104187,5829127
16-03-2018,900.464478,901.157898,877.72998,891.598511,872.514954,14221100
15-03-2018,916.31427,920.722473,901.455078,903.23822,883.905396,5866510
14-03-2018,920.078552,923.298035,910.568726,920.326233,900.627808,6795338
13-03-2018,923.149475,927.210938,912.698547,923.099915,903.342041,5145137
12-03-2018,911.361206,924.338196,908.934204,921.564514,901.839539,3837440
09-03-2018,906.309082,910.717285,902.495239,904.526001,885.165771,4909678
08-03-2018,889.221069,905.912842,884.911926,902.891479,883.566162,6130548
07-03-2018,900.712158,900.712158,879.711243,881.395264,862.53009,7316409
06-03-2018,920.276672,927.409119,896.601135,902.297119,882.984558,7393101
05-03-2018,934.145264,941.228088,912.946167,915.422729,895.829163,5688306
01-03-2018,940.831848,950.886536,937.067566,939.494507,919.385803,4133465
28-02-2018,937.067566,948.112854,934.343384,945.586792,925.347717,26144187
27-02-2018,930.1828,946.825073,929.538879,941.574829,921.421509,6470858
26-02-2018,930.1828,936.027405,927.805359,929.88562,909.982483,3893033
23-02-2018,916.71051,929.1922,914.085388,925.477417,905.668701,4896820
22-02-2018,913.342407,922.257935,911.361206,915.670349,896.071472,5167371
21-02-2018,921.267334,923.743835,913.491028,920.623413,900.91864,5499873
20-02-2018,920.276672,920.821533,910.172485,912.450867,892.920898,3903573
19-02-2018,912.351807,923.248535,904.971802,918.295471,898.640442,4126685
16-02-2018,930.777161,933.749023,909.479065,912.648987,893.114929,4443395
15-02-2018,928.845459,936.869385,919.434692,926.864258,907.02594,6167365
14-02-2018,914.333008,933.649902,912.351807,924.883057,905.087036,10267369
12-02-2018,894.520813,909.578125,893.579773,906.903442,887.492371,5481260
09-02-2018,880.652283,893.530212,877.680481,889.419189,870.382202,5344463
08-02-2018,889.46875,902.098999,883.970825,896.056274,876.877258,6380648
07-02-2018,894.075073,896.898315,881.642883,886.001587,867.037842,7168146
06-02-2018,868.764954,889.56781,862.821289,883.723206,864.808228,11104841
05-02-2018,885.605347,903.931641,873.519897,893.678833,874.55072,8856689
02-02-2018,926.220337,935.086304,892.539612,895.858154,876.683411,13367616
01-02-2018,954.205078,963.467285,927.805359,934.987244,914.974915,7626196
31-01-2018,941.079529,955.443359,932.708862,952.273376,931.891052,5792601
30-01-2018,956.73114,956.73114,940.088867,941.475769,921.324585,4237933
29-01-2018,957.12738,968.123169,950.292175,955.443359,934.993225,4567493
25-01-2018,958.811401,962.872925,947.171753,956.8302,936.350403,6308657
24-01-2018,972.531372,972.531372,953.610718,957.276001,936.786682,6594595
23-01-2018,965.844727,981.644958,965.844727,974.017273,953.169678,10396119
22-01-2018,939.098267,965.151306,931.173401,962.377625,941.779053,21090881
19-01-2018,914.333008,925.625977,913.441467,922.555115,902.80896,4602784
18-01-2018,920.276672,920.871033,906.507202,911.064026,891.563782,4329708
17-01-2018,917.304871,920.276672,898.483276,915.81897,896.21698,6093651
16-01-2018,938.801086,938.801086,911.361206,914.283508,894.714355,4995805
15-01-2018,941.079529,949.499695,936.324585,940.237488,920.112915,5132305
12-01-2018,934.145264,943.85321,929.439819,940.088867,919.967407,6955338
11-01-2018,932.956482,933.798523,926.220337,928.944519,909.061584,3622391
10-01-2018,934.145264,938.503906,926.715637,933.501343,913.520935,5412323
09-01-2018,919.434692,935.036804,915.323669,932.114502,912.163696,6596942
08-01-2018,917.403931,922.257935,914.828369,919.830933,900.143127,4073668
05-01-2018,913.144287,918.196411,911.608887,914.580688,895.005188,3434151
04-01-2018,909.528564,913.144287,907.101563,911.658386,892.145508,4157621
03-01-2018,916.31427,917.304871,904.47644,906.210022,886.81366,6233847
02-01-2018,904.426941,910.915405,897.888916,902.594299,883.27533,4383980
01-01-2018,914.035828,914.035828,898.978577,901.207458,881.918213,4362651
29-12-2017,917.800171,923.545715,909.875305,912.401367,892.872559,5117894
28-12-2017,916.56189,925.625977,910.469666,915.52179,895.926147,7158735
27-12-2017,924.239136,928.696899,910.370605,915.075989,895.489929,4393640
26-12-2017,916.165649,930.08374,909.528564,921.069214,901.354858,5351708
22-12-2017,906.061462,913.738647,900.761658,911.757446,892.242432,4918863
21-12-2017,909.825745,915.274109,901.455078,904.37738,885.020264,4186472
20-12-2017,917.205811,918.691711,908.389404,909.528564,890.061218,4819670
19-12-2017,914.927429,918.295471,911.361206,917.25531,897.622559,4103513
18-12-2017,903.38678,923.892395,854.549744,912.351807,892.824036,8575323
15-12-2017,922.257935,924.189636,909.082825,911.113525,891.612244,11264479
14-12-2017,910.370605,916.21521,900.216858,912.847107,893.308777,5068725
13-12-2017,908.290344,916.264709,902.14856,906.061462,886.668335,4221739
12-12-2017,907.349243,920.276672,899.473877,907.002502,887.589294,7283405
11-12-2017,913.788208,917.304871,904.971802,907.547363,888.122375,4980620
08-12-2017,925.081177,928.152039,910.420105,912.351807,892.824036,5641459
07-12-2017,921.316833,927.210938,914.333008,922.802734,903.05127,5581979
06-12-2017,901.455078,921.564514,900.266357,917.948792,898.301208,11112030
05-12-2017,892.589172,912.104187,887.041748,905.120361,885.747375,8448505
04-12-2017,904.922241,905.219421,888.923889,893.133972,874.017517,4662629
01-12-2017,915.769409,922.505554,899.176697,901.554138,882.257446,5129555
30-11-2017,932.609802,932.609802,910.865906,912.896667,893.3573,9524326
29-11-2017,933.006042,941.079529,932.164001,937.117065,917.059204,3709698
28-11-2017,940.930908,942.416809,929.29126,934.491943,914.490173,4685893
27-11-2017,938.355347,948.509094,935.135864,942.416809,922.245544,4724436
24-11-2017,941.079529,950.490295,938.503906,942.169189,922.003235,6455055
23-11-2017,922.257935,940.980469,917.948792,938.107666,918.028625,7398598
22-11-2017,928.647339,929.83606,914.778809,922.010254,902.275696,5103410
21-11-2017,918.097351,930.826721,916.80957,923.793335,904.020691,6037454
20-11-2017,897.690796,915.670349,896.502075,912.203247,892.678589,4260195
17-11-2017,910.321045,916.21521,899.969177,903.33728,884.002441,5639193
16-11-2017,877.185181,897.492676,877.185181,895.362854,876.19873,6996737
15-11-2017,876.19458,882.237244,869.706055,875.402039,856.665161,7048053
14-11-2017,866.783752,886.595947,864.802551,878.373901,859.573364,5760193
13-11-2017,876.68988,883.525085,865.297852,867.031433,848.473755,4194396
10-11-2017,892.490112,892.490112,870.944336,875.550659,856.810547,6425509
09-11-2017,886.348328,901.356018,883.673645,892.044312,872.951233,6925831
08-11-2017,894.025513,897.492676,875.798279,879.463562,860.639709,8192911
07-11-2017,924.585876,926.220337,894.570374,898.186096,878.961548,9436552
06-11-2017,933.649902,933.649902,920.276672,923.743835,903.972229,4503082
03-11-2017,946.973633,946.973633,931.322021,936.423645,916.380676,2214524
02-11-2017,943.85321,947.518494,935.383484,937.711426,917.640808,4743147
01-11-2017,938.850647,948.806274,936.869385,943.605591,923.408875,8109185
31-10-2017,936.076904,936.869385,923.446655,932.015442,912.066833,4386549
30-10-2017,925.229736,936.671265,921.861694,933.649902,913.66626,3610434
27-10-2017,941.079529,947.716614,917.00769,921.118713,901.40332,5306577
26-10-2017,931.173401,948.806274,922.257935,938.503906,918.416443,7771680
25-10-2017,931.272461,937.018005,920.771973,931.074341,911.145813,4620435
24-10-2017,938.801086,938.801086,919.484192,925.477417,905.668701,6395360
23-10-2017,904.327881,935.829285,900.563538,930.925781,911.000488,12670626
19-10-2017,907.200623,913.243347,894.520813,901.356018,882.063538,3698813
18-10-2017,869.161194,909.280945,866.783752,905.912842,886.522949,16924095
17-10-2017,869.755615,875.699219,859.057007,866.139832,847.601196,6414314
16-10-2017,870.746216,883.624146,853.212402,868.566833,849.976196,14772250
13-10-2017,871.043396,882.336304,865.149231,868.220154,849.636902,9926723
12-10-2017,834.192688,868.566833,834.192688,864.554871,846.050171,8603714
11-10-2017,837.36261,850.3396,828.149963,832.260986,814.447449,7116625
10-10-2017,823.196899,839.343872,823.196899,835.282349,817.404175,6798826
09-10-2017,831.121826,831.914307,820.225098,822.85022,805.238098,4084462
06-10-2017,816.262634,831.468506,814.875793,829.190125,811.442322,5998431
05-10-2017,817.253235,820.670837,810.962891,816.411255,798.937012,4906551
04-10-2017,791.695496,817.203735,788.129333,811.161011,793.799133,8725859
03-10-2017,787.534973,796.30188,777.975586,790.853516,773.926331,8466559
29-09-2017,784.315491,785.949951,771.784241,773.567383,757.010132,7691452
28-09-2017,792.141296,795.360779,772.873901,779.065247,762.39032,13636223
27-09-2017,817.847595,817.946655,788.030273,791.645996,774.701721,8514143
26-09-2017,813.984253,819.283997,804.573425,812.399292,795.010925,4875350
25-09-2017,807.347168,820.175537,797.63916,813.835632,796.416382,6566972
22-09-2017,832.013367,832.013367,805.564087,809.724609,792.393433,5673719
21-09-2017,839.046692,843.702515,828.397644,833.449707,815.610779,5976672
20-09-2017,848.061218,864.307251,837.16449,839.195251,821.233337,11511053
19-09-2017,840.730713,840.780273,829.140564,830.725525,812.944885,3562177
18-09-2017,842.018494,843.058655,835.183289,837.610291,819.682251,2336110
15-09-2017,834.093628,844.841736,826.911682,833.895508,816.046936,13196770
14-09-2017,847.764038,853.410522,834.093628,835.92627,818.034302,5476914
13-09-2017,816.262634,851.825562,814.281433,841.027893,823.026672,13557530
12-09-2017,815.024353,817.253235,809.328369,816.015015,798.549194,2999837
11-09-2017,813.588013,819.085876,808.882629,810.21991,792.878113,5856706
08-09-2017,812.300232,815.519714,804.474365,809.229309,791.908691,6114140
07-09-2017,815.272034,824.682861,807.347168,810.41803,793.072021,7478761
06-09-2017,805.564087,818.491516,803.780945,814.974854,797.531311,22496263
05-09-2017,807.347168,809.74939,802.914185,808.634949,791.327087,11637538
04-09-2017,800.165222,810.393311,790.432495,799.100342,781.996582,9950182
01-09-2017,792.413696,800.710083,791.992676,797.490601,780.421265,7121827
31-08-2017,780.105408,791.224976,779.610046,789.763855,772.859924,11585780
30-08-2017,766.509277,777.034485,763.388855,774.706543,758.124817,4769560
29-08-2017,773.592102,776.390564,757.81665,758.881531,742.638611,6998558
28-08-2017,782.111389,783.547729,773.270142,775.920044,759.312439,5684028
24-08-2017,787.534973,789.070374,774.904663,776.663025,760.03949,5839979
23-08-2017,775.078064,785.826172,769.282959,783.59729,766.825317,3839702
22-08-2017,778.619446,782.532349,770.71936,772.700562,756.161926,4399773
21-08-2017,781.096008,784.637451,772.799622,774.855164,758.270264,3495195
18-08-2017,774.657043,781.492249,769.282959,780.303528,763.602112,3662412
17-08-2017,777.133545,791.324036,773.245422,776.192444,759.578979,7304951
16-08-2017,778.619446,780.600708,767.821838,775.697144,759.094299,6265622
14-08-2017,773.171082,784.810791,773.171082,779.139526,762.462952,6202842
11-08-2017,768.193298,782.581909,759.302551,765.865356,749.4729,7843781
10-08-2017,789.045654,795.781799,781.566528,784.736511,767.940125,4701836
09-08-2017,793.230957,802.394104,785.058411,791.893616,774.944092,4816513
08-08-2017,801.403503,802.914185,785.949951,793.751038,776.761841,5058636
07-08-2017,808.139648,808.139648,798.704102,800.586243,783.450745,4401364
04-08-2017,823.6922,823.6922,799.967102,803.458984,786.261963,8574605
03-08-2017,805.786926,824.633301,800.932983,817.302795,799.809387,9094953
02-08-2017,797.44104,810.17041,796.5,806.950928,789.679077,9592846
01-08-2017,803.756165,803.756165,788.277893,794.271118,777.270691,5681949
31-07-2017,793.453857,801.799744,790.506775,800.016663,782.893311,7645862
28-07-2017,788.154114,795.435059,781.591309,789.739075,772.835693,6614152
27-07-2017,806.356567,808.090088,786.717712,789.912415,773.005249,8495918
26-07-2017,794.568298,807.297607,793.032837,803.756165,786.552673,10131916
25-07-2017,804.722046,804.845886,791.299255,793.552917,776.567932,9259100
24-07-2017,792.487976,804.821106,785.058411,800.041382,782.91748,20042658
21-07-2017,767.722778,788.376953,765.221436,785.058411,768.255188,44831188
20-07-2017,762.645874,767.722778,754.696228,757.27179,741.063293,6288420
19-07-2017,749.198364,761.779114,749.198364,759.277832,743.026367,5441174
18-07-2017,766.137756,768.614319,748.405884,752.814087,736.700989,9063934
17-07-2017,761.283813,772.477661,761.283813,768.589539,752.138855,8652868
14-07-2017,752.863586,760.788513,750.659485,759.674072,743.414185,9474992
13-07-2017,747.291443,755.340149,746.003601,753.903748,737.767334,10619232
12-07-2017,742.660339,755.340149,741.719238,748.455383,727.103882,7893715
11-07-2017,743.45282,745.136841,736.518555,740.159058,719.044189,9689441
10-07-2017,740.530518,743.403259,737.558655,739.416077,718.322449,1617344
07-07-2017,714.725098,741.843079,713.239197,738.574036,717.504456,16542604
06-07-2017,717.54834,718.192261,712.248596,714.502258,694.119385,6271927
05-07-2017,708.013733,716.929199,705.314331,714.551758,694.16748,12556953
04-07-2017,688.473938,706.849792,687.978638,704.29895,684.207214,8683942
03-07-2017,687.582397,690.80188,679.063171,684.040955,664.5271,4243619
30-06-2017,689.464539,689.662659,681.069153,683.520935,664.021851,3606284
29-06-2017,693.427002,698.380066,688.523499,689.811279,670.132751,5952538
28-06-2017,713.214417,713.214417,691.2229,692.684021,672.923523,7184538
27-06-2017,709.276794,714.725098,705.809631,711.827576,691.521057,15040990
23-06-2017,711.257996,714.229797,708.583313,711.183716,690.895508,14372622
22-06-2017,708.013733,715.913879,707.146973,709.598694,689.355652,10207734
21-06-2017,697.290405,707.295532,695.532043,704.32373,684.231201,9226522
20-06-2017,697.884766,704.37323,697.117004,699.544006,679.58783,4680750
19-06-2017,688.572998,701.252808,688.572998,698.008606,678.096313,7031853
16-06-2017,688.028198,691.346741,678.22113,687.879578,668.256104,15096065
15-06-2017,673.614807,690.9505,673.169006,685.477356,665.922424,13056205
14-06-2017,651.771851,673.614807,651.771851,672.376526,653.195374,24431465
13-06-2017,654.099792,657.269714,649.344849,651.00415,632.432678,2780692
12-06-2017,657.046875,658.631836,652.316711,653.530212,634.886658,3891567
09-06-2017,666.234741,670.122925,659.250977,661.578918,642.705872,6385564
08-06-2017,663.708679,666.086182,657.789795,659.597656,640.781067,3647290
07-06-2017,649.443909,664.699341,648.354248,663.213379,644.293579,5168439
06-06-2017,660.712097,660.712097,649.344849,650.236389,631.686829,4426274
05-06-2017,656.898254,664.203979,651.74707,658.433716,639.65033,5000365
02-06-2017,661.232178,663.064819,652.316711,656.155273,637.436951,5304943
01-06-2017,660.092957,663.708679,655.288513,657.888855,639.120972,4399971
31-05-2017,677.08197,677.55249,661.628418,664.05542,645.111572,7579368
30-05-2017,671.584045,675.942749,667.918823,673.292847,654.085632,4457308
29-05-2017,662.222778,676.314209,661.529358,672.079346,652.906616,11086441
26-05-2017,645.852966,665.888062,643.896484,662.371399,643.475647,9890146
25-05-2017,643.896484,650.038269,642.138184,645.109985,626.706665,11963002
24-05-2017,647.611267,650.68219,641.469482,642.757324,624.421143,6611691
23-05-2017,656.625854,658.681335,644.887085,646.645447,628.198364,4256413
22-05-2017,657.022095,660.538757,651.425171,655.858093,637.148132,4061858
19-05-2017,660.241577,661.578918,648.849548,653.233032,634.597961,5913291
18-05-2017,663.83252,668.661743,655.833374,657.443115,638.687927,4518258
17-05-2017,670.147644,676.56189,667.547302,670.197205,651.078186,4543269
16-05-2017,666.705322,681.985474,664.203979,671.782166,652.617981,5840738
15-05-2017,671.831726,671.831726,660.489197,665.739441,646.747681,3109625
12-05-2017,673.639587,675.596008,665.714661,668.884644,649.803101,3472060
11-05-2017,675.645569,678.444031,669.479004,673.391907,654.181763,6361244
10-05-2017,661.133118,675.397888,659.077576,673.169006,653.96521,10571126
09-05-2017,655.783813,660.563538,653.926453,658.929016,640.13147,9740485
08-05-2017,658.755676,663.46106,652.985352,654.496033,635.82489,7414794
05-05-2017,674.407288,677.25531,656.279114,657.888855,639.120972,7198681
04-05-2017,681.044373,683.322754,670.667725,672.599426,653.411865,6629876
03-05-2017,681.985474,683.892395,676.091309,678.617371,659.25824,4384266
02-05-2017,694.417603,694.417603,676.735229,678.840271,659.474609,8579933
28-04-2017,698.256226,703.481689,688.969238,691.049561,671.335693,5468153
27-04-2017,701.847168,705.388611,694.516663,698.132385,678.216431,5801788
26-04-2017,710.762695,713.263977,694.714783,701.574768,681.560669,7736192
25-04-2017,723.145325,726.983948,706.354492,709.673035,689.427917,16966725
24-04-2017,697.909485,710.762695,693.526062,702.045288,682.0177,11774019
21-04-2017,683.768555,703.82843,682.802734,694.665283,674.848267,13951559
20-04-2017,683.025574,686.888977,675.645569,678.344971,658.99353,3873597
19-04-2017,678.072571,684.783936,672.401306,677.973511,658.63269,5340733
18-04-2017,693.402222,698.380066,677.08197,678.666931,659.306335,7391572
17-04-2017,676.091309,691.2229,676.091309,689.390259,669.723694,5463005
13-04-2017,670.643005,680.251892,667.349182,675.992249,656.707947,5867471
12-04-2017,684.907776,686.715637,669.231384,670.643005,651.511292,12667376
11-04-2017,687.409058,693.649902,678.617371,679.731812,660.34082,14883207
10-04-2017,698.380066,705.760071,682.183594,684.189575,664.671448,14199616
07-04-2017,703.97699,710.267395,694.690063,696.696045,676.821045,14710432
06-04-2017,697.884766,717.6474,694.516663,712.496277,692.170654,23361514
05-04-2017,691.049561,702.342468,683.570435,700.856567,680.862976,18609462
03-04-2017,664.699341,683.768555,662.247559,680.871033,661.447571,20715169
31-03-2017,627.056152,662.544739,627.056152,654.248352,635.58429,20947737
30-03-2017,621.607788,631.390076,620.617188,629.359314,611.405334,12858458
29-03-2017,619.973267,624.08429,610.884399,622.425049,604.668884,8733582
28-03-2017,623.093689,626.065552,615.218323,617.026184,599.424011,10017936
27-03-2017,629.582214,633.371277,617.744385,619.676086,601.99823,14976876
24-03-2017,631.068115,639.934082,628.269653,637.33374,619.152222,7514381
23-03-2017,625.644531,632.776917,623.093689,630.671875,612.680481,5449349
22-03-2017,620.121887,627.006592,617.422424,623.93573,606.136475,9364609
21-03-2017,635.080078,635.922119,623.73761,625.966492,608.109253,10428134
20-03-2017,646.868347,646.992188,633.173157,634.386658,616.289246,5939197
17-03-2017,647.858948,653.777832,642.930664,644.243225,625.864685,10488640
16-03-2017,648.849548,649.047668,640.726563,642.732544,624.396973,7348934
15-03-2017,639.463501,651.969971,639.141602,646.348267,627.909607,11125787
14-03-2017,653.183472,653.307312,636.590759,638.695801,620.475525,12813559
10-03-2017,639.067261,641.915283,624.67865,634.807678,616.698242,11438543
09-03-2017,638.943481,642.905884,634.733337,637.33374,619.152222,14350087
08-03-2017,647.710327,647.710327,637.01178,639.537842,621.293396,20000005
07-03-2017,653.233032,657.269714,641.989563,646.348267,627.909607,19416016
06-03-2017,628.542053,649.840149,626.684631,646.546387,628.102173,30793458
03-03-2017,614.945923,637.85376,614.945923,623.366089,605.58313,38907038
02-03-2017,613.138062,621.459167,607.763977,612.568481,595.093506,8336344
01-03-2017,614.227722,616.357544,609.225159,611.454041,594.010864,11253980
28-02-2017,610.215759,618.140625,608.482178,613.212341,595.718994,16665551
27-02-2017,589.660583,622.499329,589.586304,613.633362,596.128052,38499330
23-02-2017,601.102173,605.262695,584.137939,585.822021,569.110046,28728225
22-02-2017,541.368347,600.136292,540.873047,598.080811,581.019043,58759604
21-02-2017,532.551941,540.352966,531.487061,538.990906,523.614868,6547056
20-02-2017,530.248779,534.359802,528.242798,532.651001,517.455933,5376741
17-02-2017,528.242798,534.037842,524.255554,532.7005,517.503906,6852052
16-02-2017,521.333252,529.703918,521.333252,528.738098,513.654602,9070869
15-02-2017,521.506653,523.785034,517.717529,520.714172,505.859528,7031717
14-02-2017,512.640686,521.506653,510.114624,519.971191,505.137756,8419890
13-02-2017,511.650055,512.145386,506.201721,510.089844,495.5383,3953095
10-02-2017,512.640686,512.913086,507.960052,510.238434,495.682617,5777310
09-02-2017,509.173553,512.145386,508.579163,511.526245,496.933685,4551167
08-02-2017,510.609924,514.250427,506.201721,507.761932,493.276794,7490523
07-02-2017,516.107788,516.281189,508.777313,510.609924,496.043579,4571415
06-02-2017,513.631287,517.544189,511.179535,515.934448,501.216125,4611263
03-02-2017,518.08905,520.293152,510.213684,511.972015,497.366791,6100788
02-02-2017,520.070251,520.466492,514.250427,516.850769,502.106384,4199246
01-02-2017,518.13855,520.516052,512.739746,519.896912,505.065613,5220617
31-01-2017,518.510071,521.952393,515.265808,517.69281,502.924377,6980274
30-01-2017,507.662872,518.311951,507.588562,517.49469,502.731873,7235452
27-01-2017,505.33493,509.619324,504.71579,507.737152,493.252686,10089215
25-01-2017,511.154755,511.501465,503.304169,503.873779,489.499542,11009842
24-01-2017,503.725189,509.569794,503.725189,508.826843,494.31131,4347000
23-01-2017,506.102661,510.659454,501.644897,503.180359,488.825958,6326471
20-01-2017,512.120605,513.854187,507.142792,508.083862,493.589508,4054233
19-01-2017,512.714966,517.74231,510.659454,511.996796,497.390839,7053690
18-01-2017,516.404968,519.079651,509.545013,511.427185,496.837494,7322904
17-01-2017,527.499817,528.985718,514.374268,515.736328,501.023712,18106600
16-01-2017,539.857666,541.838928,531.9328,533.072021,517.864807,5544068
13-01-2017,537.183044,543.597229,537.183044,540.080566,524.673462,3338688
12-01-2017,538.396545,540.055786,534.830322,536.563904,521.257141,2017673
11-01-2017,542.359009,542.705688,536.910645,537.926025,522.580444,5296152
10-01-2017,534.929382,542.061768,534.929382,539.808167,524.408813,5237984
09-01-2017,533.443481,537.901245,530.47168,533.790222,518.562561,2413173
06-01-2017,532.056641,537.405945,531.51178,532.428101,517.239197,3620853
